C,H,L,DL_female,DL_male
75,120,25,-0.6918933477969923,-0.49515430493126966
75,135,25,-0.6582004030287805,-0.47183961591830115
75,150,25,-0.6248597526611004,-0.44876870596489304
75,165,25,-0.5941435069184795,-0.42751381945788824
75,180,25,-0.5681449271872814,-0.40952344178737865
75,195,25,-0.5486357737115025,-0.39602358746110466
75,210,25,-0.536945563060117,-0.3879342492418377
75,225,25,-0.53387096377003,-0.38580670216095736
75,240,25,-0.5396215047018454,-0.3897859350360878
75,255,25,-0.5538052959942783,-0.39960076972278225
75,270,25,-0.5754557357105727,-0.4145823414569235
75,285,25,-0.6030973821631067,-0.43370968088304795
75,300,25,-0.6348465028261202,-0.4556792914286879
75,315,25,-0.6685394475943319,-0.4789939804416563
75,330,25,-0.7018800979620121,-0.5020648903950645
75,345,25,-0.732596343704633,-0.5233197769020693
75,360,25,-0.7585949234358311,-0.5413101545725788
80,0,25,-0.8308732648877969,-0.6075993120534263
80,15,25,-0.851156617732217,-0.6216348932993294
80,30,25,-0.8633107415778284,-0.6300452480378349
80,45,25,-0.8665073529701915,-0.6322572244922817
80,60,25,-0.8605286081255674,-0.6281200801227634
80,75,25,-0.8457819486247738,-0.6179157544811081
80,90,25,-0.8232723349427831,-0.6023396554963494
80,105,25,-0.7945337600531271,-0.5824532685735778
80,120,25,-0.7615247103417956,-0.559611818117772
80,135,25,-0.7264946979965818,-0.5353719112302138
80,150,25,-0.6918309604689797,-0.5113854575069495
80,165,25,-0.6598957741869604,-0.48928709412973115
80,180,25,-0.6328654693202532,-0.4705827880434438
80,195,25,-0.6125821164758329,-0.4565472067975406
80,210,25,-0.6004279926302217,-0.4481368520590352
80,225,25,-0.5972313812378583,-0.44592487560458827
80,240,25,-0.6032101260824826,-0.45006201997410666
80,255,25,-0.617956785583276,-0.46026634561576185
80,270,25,-0.6404663992652668,-0.4758424446005206
80,285,25,-0.6692049741549227,-0.49572883152329217
80,300,25,-0.7022140238662542,-0.5185702819790979
80,315,25,-0.737244036211468,-0.5428101888666563
80,330,25,-0.7719077737390702,-0.5667966425899206
80,345,25,-0.8038429600210893,-0.588895005967139
80,360,25,-0.8308732648877967,-0.6075993120534262
85,0,25,-0.907244728730872,-0.676064306908244
85,15,25,-0.9282832928372763,-0.6906224757710321
85,30,25,-0.9408899518864192,-0.6993459737390872
85,45,25,-0.9442055828975909,-0.7016403088421488
85,60,25,-0.9380042310967194,-0.697349125934511
85,75,25,-0.9227085083608154,-0.6867648620398145
85,90,25,-0.899360792916954,-0.6706088172511596
85,105,25,-0.8695521929887103,-0.6499819993217667
85,120,25,-0.8353141154001535,-0.6262900918060957
85,135,25,-0.7989798285578453,-0.6011476590486111
85,150,25,-0.7630254540648411,-0.576268116291901
85,165,25,-0.7299012231254257,-0.5533469632594465
85,180,25,-0.7018644973377405,-0.5339462386514134
85,195,25,-0.6808259332313363,-0.5193880697886255
85,210,25,-0.6682192741821933,-0.5106645718205702
85,225,25,-0.6649036431710216,-0.5083702367175087
85,240,25,-0.6711049949718932,-0.5126614196251464
85,255,25,-0.6864007177077971,-0.523245683519843
85,270,25,-0.7097484331516585,-0.539401728308498
85,285,25,-0.7395570330799022,-0.5600285462378908
85,300,25,-0.7737951106684589,-0.5837204537535617
85,315,25,-0.810129397510767,-0.6088628865110464
85,330,25,-0.8460837720037715,-0.6337424292677565
85,345,25,-0.8792080029431868,-0.6566635823002109
85,360,25,-0.9072447287308719,-0.676064306908244
90,0,25,-0.9877168518423886,-0.746710354470757
90,15,25,-1.0094931832164797,-0.7617790401354568
90,30,25,-1.02254192473638,-0.7708084482990946
90,45,25,-1.0259738262315732,-0.7731832397171204
90,60,25,-1.0195550092866474,-0.7687415762789247
90,75,25,-1.0037229056688026,-0.7577861500076242
90,90,25,-0.9795564470758066,-0.7410635550989101
90,105,25,-0.9487025377238111,-0.7197134087604169
90,120,25,-0.9132638205466587,-0.6951906881823277
90,135,25,-0.8756553855547227,-0.6691665762463271
90,150,25,-0.8384401854418265,-0.6434145731739755
90,165,25,-0.8041543745946379,-0.6196896354174564
90,180,25,-0.7751344743624111,-0.5996085782775629
90,195,25,-0.7533581429883199,-0.584539892612863
90,210,25,-0.7403094014684197,-0.5755104844492253
90,225,25,-0.7368774999732265,-0.5731356930311994
90,240,25,-0.7432963169181523,-0.5775773564693951
90,255,25,-0.7591284205359972,-0.5885327827406956
90,270,25,-0.7832948791289931,-0.6052553776494095
90,285,25,-0.8141487884809886,-0.6266055239879029
90,300,25,-0.849587505658141,-0.6511282445659922
90,315,25,-0.8871959406500769,-0.6771523565019925
90,330,25,-0.9244111407629733,-0.7029043595743443
90,345,25,-0.9586969516101619,-0.7266292973308635
90,360,25,-0.9877168518423886,-0.7467103544707567
95,0,25,-1.072296176922598,-0.8195419821286034
95,15,25,-1.0947941720011194,-0.8351100413255514
95,30,25,-1.1082753464676733,-0.8444386824514473
95,45,25,-1.1118209805610584,-0.8468921740298694
95,60,25,-1.1051894451772477,-0.842303314664335
95,75,25,-1.0888326684935177,-0.8309848275371565
95,90,25,-1.0638653378100127,-0.8137080488413669
95,105,25,-1.0319889354523493,-0.7916503624938573
95,120,25,-0.995375785562956,-0.7663149633671604
95,135,25,-0.9565210138007045,-0.739428417043034
95,150,25,-0.9180725086506459,-0.7128229972213486
95,165,25,-0.8826504721995971,-0.6883118192954167
95,180,25,-0.8526688576940148,-0.6675652795342544
95,195,25,-0.8301708626154934,-0.6519972203373063
95,210,25,-0.8166896881489395,-0.6426685792114105
95,225,25,-0.8131440540555545,-0.6402150876329884
95,240,25,-0.8197755894393651,-0.6448039469985228
95,255,25,-0.8361323661230952,-0.6561224341257013
95,270,25,-0.8610996968065999,-0.673399212821491
95,285,25,-0.8929760991642636,-0.6954568991690004
95,300,25,-0.9295892490536566,-0.7207922982956974
95,315,25,-0.9684440208159081,-0.7476788446198238
95,330,25,-1.006892525965967,-0.7742842644415092
95,345,25,-1.0423145624170156,-0.798795442367441
95,360,25,-1.0722961769225978,-0.8195419821286034
100,0,25,-1.1609884287150416,-0.8945631512634994
100,15,25,-1.1841931567874813,-0.9106202523082811
100,30,25,-1.1980978174695411,-0.9202419354785493
100,45,25,-1.201754831114278,-0.9227724989668337
100,60,25,-1.194914978285303,-0.9180394890533613
100,75,25,-1.17804438364952,-0.9063654525420668
100,90,25,-1.1522927503513816,-0.8885459557289372
100,105,25,-1.1194150096435698,-0.8657953678736767
100,120,25,-1.0816517252222864,-0.8396641039414969
100,135,25,-1.0415764025140637,-0.8119329663854207
100,150,25,-1.0019201085338654,-0.7844917864020229
100,165,25,-0.9653853541813168,-0.7592106350584781
100,180,25,-0.9344619225890083,-0.7378123810397706
100,195,25,-0.911257194516569,-0.7217552799949889
100,210,25,-0.8973525338345087,-0.7121335968247207
100,225,25,-0.893695520189772,-0.7096030333364364
100,240,25,-0.9005353730187469,-0.7143360432499087
100,255,25,-0.9174059676545299,-0.7260100797612032
100,270,25,-0.9431576009526682,-0.7438295765743327
100,285,25,-0.97603534166048,-0.7665801644295933
100,300,25,-1.0137986260817635,-0.7927114283617729
100,315,25,-1.053873948789986,-0.8204425659178491
100,330,25,-1.0935302427701845,-0.847883745901247
100,345,25,-1.130064997122733,-0.873164897244792
100,360,25,-1.1609884287150416,-0.8945631512634994
